"Step","Width only variation : 2048 - test_accuracy","Width only variation : 2048 - test_accuracy__MIN","Width only variation : 2048 - test_accuracy__MAX","Width only variation : 2048 - train_accuracy","Width only variation : 2048 - train_accuracy__MIN","Width only variation : 2048 - train_accuracy__MAX","Width only variation : 1024 - test_accuracy","Width only variation : 1024 - test_accuracy__MIN","Width only variation : 1024 - test_accuracy__MAX","Width only variation : 1024 - train_accuracy","Width only variation : 1024 - train_accuracy__MIN","Width only variation : 1024 - train_accuracy__MAX","Width only variation : 512 - test_accuracy","Width only variation : 512 - test_accuracy__MIN","Width only variation : 512 - test_accuracy__MAX","Width only variation : 512 - train_accuracy","Width only variation : 512 - train_accuracy__MIN","Width only variation : 512 - train_accuracy__MAX","Width only variation : 256 - test_accuracy","Width only variation : 256 - test_accuracy__MIN","Width only variation : 256 - test_accuracy__MAX","Width only variation : 256 - train_accuracy","Width only variation : 256 - train_accuracy__MIN","Width only variation : 256 - train_accuracy__MAX","Width only variation : 128 - test_accuracy","Width only variation : 128 - test_accuracy__MIN","Width only variation : 128 - test_accuracy__MAX","Width only variation : 128 - train_accuracy","Width only variation : 128 - train_accuracy__MIN","Width only variation : 128 - train_accuracy__MAX","Width only variation : 64 - test_accuracy","Width only variation : 64 - test_accuracy__MIN","Width only variation : 64 - test_accuracy__MAX","Width only variation : 64 - train_accuracy","Width only variation : 64 - train_accuracy__MIN","Width only variation : 64 - train_accuracy__MAX","Width only variation : 32 - test_accuracy","Width only variation : 32 - test_accuracy__MIN","Width only variation : 32 - test_accuracy__MAX","Width only variation : 32 - train_accuracy","Width only variation : 32 - train_accuracy__MIN","Width only variation : 32 - train_accuracy__MAX"
"175","","","","","","","","","","","","","","","","","","","0.265","0.265","0.265","0.27413793103448275","0.27413793103448275","0.27413793103448275","0.25227272727272726","0.25227272727272726","0.25227272727272726","0.2482758620689655","0.2482758620689655","0.2482758620689655","0.185","0.185","0.185","0.1782758620689655","0.1782758620689655","0.1782758620689655","0.24","0.24","0.24","0.21436781609195402","0.21436781609195402","0.21436781609195402"
"176","","","","","","","","","","","","","","","","","","","0.26136363636363635","0.26136363636363635","0.26136363636363635","0.2710344827586207","0.2710344827586207","0.2710344827586207","0.25136363636363634","0.25136363636363634","0.25136363636363634","0.24793103448275863","0.24793103448275863","0.24793103448275863","0.19090909090909092","0.19090909090909092","0.19090909090909092","0.17448275862068965","0.17448275862068965","0.17448275862068965","0.24409090909090908","0.24409090909090908","0.24409090909090908","0.2160919540229885","0.2160919540229885","0.2160919540229885"
"177","","","","","","","","","","","","","","","","","","","0.26636363636363636","0.26636363636363636","0.26636363636363636","0.2754022988505747","0.2754022988505747","0.2754022988505747","0.2531818181818182","0.2531818181818182","0.2531818181818182","0.24770114942528734","0.24770114942528734","0.24770114942528734","0.18136363636363637","0.18136363636363637","0.18136363636363637","0.17126436781609194","0.17126436781609194","0.17126436781609194","0.23636363636363636","0.23636363636363636","0.23636363636363636","0.21793103448275863","0.21793103448275863","0.21793103448275863"
"178","","","","","","","","","","","","","","","","","","","0.2631818181818182","0.2631818181818182","0.2631818181818182","0.2775862068965517","0.2775862068965517","0.2775862068965517","0.25272727272727274","0.25272727272727274","0.25272727272727274","0.23494252873563218","0.23494252873563218","0.23494252873563218","0.175","0.175","0.175","0.17701149425287357","0.17701149425287357","0.17701149425287357","0.24","0.24","0.24","0.2164367816091954","0.2164367816091954","0.2164367816091954"
"179","","","","","","","","","","","","","","","","","","","0.2681818181818182","0.2681818181818182","0.2681818181818182","0.2750574712643678","0.2750574712643678","0.2750574712643678","0.2381818181818182","0.2381818181818182","0.2381818181818182","0.2428735632183908","0.2428735632183908","0.2428735632183908","0.17863636363636365","0.17863636363636365","0.17863636363636365","0.17298850574712643","0.17298850574712643","0.17298850574712643","0.2459090909090909","0.2459090909090909","0.2459090909090909","0.21666666666666667","0.21666666666666667","0.21666666666666667"
"180","","","","","","","","","","","","","","","","","","","0.27454545454545454","0.27454545454545454","0.27454545454545454","0.28172413793103446","0.28172413793103446","0.28172413793103446","0.25227272727272726","0.25227272727272726","0.25227272727272726","0.2501149425287356","0.2501149425287356","0.2501149425287356","0.17772727272727273","0.17772727272727273","0.17772727272727273","0.17045977011494254","0.17045977011494254","0.17045977011494254","0.2459090909090909","0.2459090909090909","0.2459090909090909","0.2160919540229885","0.2160919540229885","0.2160919540229885"
"181","","","","","","","","","","","","","","","","","","","0.2609090909090909","0.2609090909090909","0.2609090909090909","0.28022988505747126","0.28022988505747126","0.28022988505747126","0.255","0.255","0.255","0.242183908045977","0.242183908045977","0.242183908045977","0.18818181818181817","0.18818181818181817","0.18818181818181817","0.17781609195402298","0.17781609195402298","0.17781609195402298","0.24363636363636362","0.24363636363636362","0.24363636363636362","0.21436781609195402","0.21436781609195402","0.21436781609195402"
"182","","","","","","","","","","","","","","","","","","","0.25545454545454543","0.25545454545454543","0.25545454545454543","0.28057471264367817","0.28057471264367817","0.28057471264367817","0.25636363636363635","0.25636363636363635","0.25636363636363635","0.2442528735632184","0.2442528735632184","0.2442528735632184","0.18363636363636363","0.18363636363636363","0.18363636363636363","0.17850574712643677","0.17850574712643677","0.17850574712643677","0.2431818181818182","0.2431818181818182","0.2431818181818182","0.21758620689655173","0.21758620689655173","0.21758620689655173"
"183","","","","","","","","","","","","","","","","","","","0.2586363636363636","0.2586363636363636","0.2586363636363636","0.2727586206896552","0.2727586206896552","0.2727586206896552","0.245","0.245","0.245","0.25160919540229887","0.25160919540229887","0.25160919540229887","0.1831818181818182","0.1831818181818182","0.1831818181818182","0.1791954022988506","0.1791954022988506","0.1791954022988506","0.23","0.23","0.23","0.2189655172413793","0.2189655172413793","0.2189655172413793"
"184","","","","","","","","","","","","","","","","","","","0.26","0.26","0.26","0.27160919540229883","0.27160919540229883","0.27160919540229883","0.25136363636363634","0.25136363636363634","0.25136363636363634","0.24862068965517242","0.24862068965517242","0.24862068965517242","0.1831818181818182","0.1831818181818182","0.1831818181818182","0.17620689655172414","0.17620689655172414","0.17620689655172414","0.24454545454545454","0.24454545454545454","0.24454545454545454","0.2067816091954023","0.2067816091954023","0.2067816091954023"
"185","","","","","","","","","","","","","","","","","","","0.265","0.265","0.265","0.2786206896551724","0.2786206896551724","0.2786206896551724","0.25681818181818183","0.25681818181818183","0.25681818181818183","0.2449425287356322","0.2449425287356322","0.2449425287356322","0.18636363636363637","0.18636363636363637","0.18636363636363637","0.17482758620689656","0.17482758620689656","0.17482758620689656","0.23454545454545456","0.23454545454545456","0.23454545454545456","0.21344827586206896","0.21344827586206896","0.21344827586206896"
"186","","","","","","","","","","","","","","","","","","","0.26272727272727275","0.26272727272727275","0.26272727272727275","0.2824137931034483","0.2824137931034483","0.2824137931034483","0.25227272727272726","0.25227272727272726","0.25227272727272726","0.24885057471264369","0.24885057471264369","0.24885057471264369","0.18636363636363637","0.18636363636363637","0.18636363636363637","0.17494252873563218","0.17494252873563218","0.17494252873563218","","","","","",""
"187","","","","","","","","","","","","","","","","","","","0.25772727272727275","0.25772727272727275","0.25772727272727275","0.27954022988505745","0.27954022988505745","0.27954022988505745","0.2586363636363636","0.2586363636363636","0.2586363636363636","0.24908045977011495","0.24908045977011495","0.24908045977011495","0.185","0.185","0.185","0.1760919540229885","0.1760919540229885","0.1760919540229885","","","","","",""
"188","","","","","","","","","","","","","","","","","","","0.2636363636363636","0.2636363636363636","0.2636363636363636","0.2809195402298851","0.2809195402298851","0.2809195402298851","0.25181818181818183","0.25181818181818183","0.25181818181818183","0.2554022988505747","0.2554022988505747","0.2554022988505747","0.17863636363636365","0.17863636363636365","0.17863636363636365","0.17482758620689656","0.17482758620689656","0.17482758620689656","","","","","",""
"189","","","","","","","","","","","","","","","","","","","0.26","0.26","0.26","0.2745977011494253","0.2745977011494253","0.2745977011494253","0.245","0.245","0.245","0.24655172413793103","0.24655172413793103","0.24655172413793103","0.18863636363636363","0.18863636363636363","0.18863636363636363","0.18","0.18","0.18","","","","","",""
"190","","","","","","","","","","","","","","","","","","","0.24863636363636363","0.24863636363636363","0.24863636363636363","0.28","0.28","0.28","0.25","0.25","0.25","0.2501149425287356","0.2501149425287356","0.2501149425287356","0.18181818181818182","0.18181818181818182","0.18181818181818182","0.16793103448275862","0.16793103448275862","0.16793103448275862","","","","","",""
"191","","","","","","","","","","","","","","","","","","","0.255","0.255","0.255","0.27195402298850574","0.27195402298850574","0.27195402298850574","0.24272727272727274","0.24272727272727274","0.24272727272727274","0.24758620689655172","0.24758620689655172","0.24758620689655172","0.18545454545454546","0.18545454545454546","0.18545454545454546","0.17551724137931035","0.17551724137931035","0.17551724137931035","","","","","",""
"192","","","","","","","","","","","","","","","","","","","0.25681818181818183","0.25681818181818183","0.25681818181818183","0.2768965517241379","0.2768965517241379","0.2768965517241379","0.24727272727272728","0.24727272727272728","0.24727272727272728","0.2460919540229885","0.2460919540229885","0.2460919540229885","0.19","0.19","0.19","0.18264367816091953","0.18264367816091953","0.18264367816091953","","","","","",""
"193","","","","","","","","","","","","","","","","","","","0.25727272727272726","0.25727272727272726","0.25727272727272726","0.28781609195402297","0.28781609195402297","0.28781609195402297","0.25136363636363634","0.25136363636363634","0.25136363636363634","0.24448275862068966","0.24448275862068966","0.24448275862068966","0.1940909090909091","0.1940909090909091","0.1940909090909091","0.17563218390804597","0.17563218390804597","0.17563218390804597","","","","","",""
"194","","","","","","","","","","","","","","","","","","","0.26545454545454544","0.26545454545454544","0.26545454545454544","0.2825287356321839","0.2825287356321839","0.2825287356321839","0.24727272727272728","0.24727272727272728","0.24727272727272728","0.24586206896551724","0.24586206896551724","0.24586206896551724","0.18818181818181817","0.18818181818181817","0.18818181818181817","0.16896551724137931","0.16896551724137931","0.16896551724137931","","","","","",""
"195","","","","","","","","","","","","","","","","","","","0.25","0.25","0.25","0.27655172413793105","0.27655172413793105","0.27655172413793105","","","","","","","0.18272727272727274","0.18272727272727274","0.18272727272727274","0.17804597701149424","0.17804597701149424","0.17804597701149424","","","","","",""
"196","","","","","","","","","","","","","","","","","","","0.25636363636363635","0.25636363636363635","0.25636363636363635","0.288735632183908","0.288735632183908","0.288735632183908","","","","","","","0.18681818181818183","0.18681818181818183","0.18681818181818183","0.17632183908045976","0.17632183908045976","0.17632183908045976","","","","","",""
"197","","","","","","","","","","","","","","","","","","","0.27136363636363636","0.27136363636363636","0.27136363636363636","0.2786206896551724","0.2786206896551724","0.2786206896551724","","","","","","","0.18818181818181817","0.18818181818181817","0.18818181818181817","0.17770114942528736","0.17770114942528736","0.17770114942528736","","","","","",""
"198","","","","","","","","","","","","","","","","","","","0.265","0.265","0.265","0.2888505747126437","0.2888505747126437","0.2888505747126437","","","","","","","0.18863636363636363","0.18863636363636363","0.18863636363636363","0.1771264367816092","0.1771264367816092","0.1771264367816092","","","","","",""
"199","","","","","","","","","","","","","","","","","","","0.2640909090909091","0.2640909090909091","0.2640909090909091","0.2749425287356322","0.2749425287356322","0.2749425287356322","","","","","","","0.19227272727272726","0.19227272727272726","0.19227272727272726","0.17793103448275863","0.17793103448275863","0.17793103448275863","","","","","",""
"200","","","","","","","","","","","","","","","","","","","0.27","0.27","0.27","0.28908045977011493","0.28908045977011493","0.28908045977011493","","","","","","","0.1859090909090909","0.1859090909090909","0.1859090909090909","0.17793103448275863","0.17793103448275863","0.17793103448275863","","","","","",""
"201","","","","","","","","","","","","","","","","","","","0.25136363636363634","0.25136363636363634","0.25136363636363634","0.28551724137931034","0.28551724137931034","0.28551724137931034","","","","","","","0.1968181818181818","0.1968181818181818","0.1968181818181818","0.18379310344827587","0.18379310344827587","0.18379310344827587","","","","","",""
"202","","","","","","","","","","","","","","","","","","","0.2545454545454545","0.2545454545454545","0.2545454545454545","0.2786206896551724","0.2786206896551724","0.2786206896551724","","","","","","","0.19590909090909092","0.19590909090909092","0.19590909090909092","0.1828735632183908","0.1828735632183908","0.1828735632183908","","","","","",""
"203","","","","","","","","","","","","","","","","","","","0.2636363636363636","0.2636363636363636","0.2636363636363636","0.27632183908045976","0.27632183908045976","0.27632183908045976","","","","","","","0.19590909090909092","0.19590909090909092","0.19590909090909092","0.18402298850574714","0.18402298850574714","0.18402298850574714","","","","","",""
"204","","","","","","","","","","","","","","","","","","","0.2672727272727273","0.2672727272727273","0.2672727272727273","0.2832183908045977","0.2832183908045977","0.2832183908045977","","","","","","","0.18227272727272728","0.18227272727272728","0.18227272727272728","0.18275862068965518","0.18275862068965518","0.18275862068965518","","","","","",""
"205","","","","","","","","","","","","","","","","","","","0.27454545454545454","0.27454545454545454","0.27454545454545454","0.2860919540229885","0.2860919540229885","0.2860919540229885","","","","","","","0.20045454545454544","0.20045454545454544","0.20045454545454544","0.18586206896551724","0.18586206896551724","0.18586206896551724","","","","","",""
"206","","","","","","","","","","","","","","","","","","","0.2718181818181818","0.2718181818181818","0.2718181818181818","0.2850574712643678","0.2850574712643678","0.2850574712643678","","","","","","","0.19454545454545455","0.19454545454545455","0.19454545454545455","0.1850574712643678","0.1850574712643678","0.1850574712643678","","","","","",""
